id;Name;Name on Shirt;Nationality;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick
36844;ANDRÉ ABEGGLEN;A. ABEGGLEN;Switzerland;168;69;R;R;CF; SS CF;1;91;36;78;79;83;88;87;84;82;80;73;77;74;89;81;81;74;78;84;84;79;50;76;6;7;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
36845;PIRMIN STIERLI;STIERLI;Switzerland;172;69;L;R;LB; CB LB;1;66;86;83;89;84;83;85;80;82;78;77;78;77;68;82;70;76;72;86;78;83;50;88;6;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36847;CHARLES ANTENEN;ANTENEN;Switzerland;174;68;R;R;RWF; RWF SS;1;85;38;78;80;85;81;90;88;84;80;74;82;76;85;83;76;79;76;83;87;80;50;78;7;7;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36848;KARL ODERMATT;ODERMATT;Switzerland;182;74;R;R;AMF; CMF AMF;1;85;51;81;85;83;85;84;91;84;85;83;85;84;82;84;78;83;77;78;91;82;50;84;7;6;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
36854;ERICH PROBST;PROBST;Austria;175;72;L;R;CF; SS CF;1;92;45;84;83;84;90;86;83;83;78;75;76;76;89;89;71;74;88;88;83;84;50;82;7;7;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36867;HILÁRIO;HILARIO;Portugal;175;70;R;R;LB; CB LB RB;1;77;80;83;92;93;84;90;79;83;77;76;78;78;68;85;61;71;79;88;78;87;50;86;7;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36877;DIEGO COSTA;DIEGO;Spain;188;84;R;R;CF; SS CF;2;92;45;88;88;87;86;84;83;87;78;74;77;75;86;79;66;78;81;80;84;84;50;83;7;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36880;PETER OSGOOD;OSGOOD;England;186;78;R;R;CF; LWF RWF CF;2;88;44;85;82;85;88;83;89;79;82;80;76;72;88;85;73;73;88;84;88;75;50;82;6;5;5;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
36888;OBDULIO VARELA;O. VARELA;Uruguay;178;80;R;R;DMF; CB DMF CMF;2;75;86;94;92;81;91;82;82;81;86;84;84;82;74;87;71;74;81;82;85;99;50;93;8;5;5;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36890;G. NIELSEN;G. NIELSEN;Faroe Islands;191;89;R;R;GK; GK;2;30;76;83;62;65;83;64;52;50;53;51;54;62;45;79;45;45;55;75;54;66;76;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36893;R. GOUGH;GOUGH;Scotland;183;76;R;R;CB; CB;1;65;88;85;84;80;88;78;75;73;75;78;77;75;66;82;64;63;88;86;78;90;50;86;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36896;JEROME;JEROME;England;185;85;R;R;CF; RMF RWF SS CF;1;77;34;82;82;82;82;77;80;80;69;67;68;71;75;81;64;63;75;80;79;75;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36902;PETER LORIMER;LORIMER;Scotland;177;71;R;R;RWF; RMF AMF RWF SS CF;2;85;56;81;88;85;81;86;88;84;83;85;86;83;79;98;84;79;78;81;85;85;50;82;8;6;5;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36918;ÉMERSON LEÃO;LEAO;Brazil;182;79;R;R;GK; GK;1;35;90;83;70;71;95;83;56;58;65;68;73;71;46;83;45;48;49;87;58;84;92;82;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36919;PEDRO DELLACHA;DELLACHA;Argentina;174;77;R;R;CB; CB RB;1;66;89;87;87;82;85;83;79;79;77;76;79;78;67;84;66;75;82;84;80;91;50;87;7;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36930;FELIX MAGATH;MAGATH;Germany;174;74;L;R;AMF; CMF LMF RMF AMF;1;85;64;82;89;83;83;85;89;82;90;85;92;85;85;87;85;85;70;75;91;83;40;91;7;6;5;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
36938;STEFAN REUTER;REUTER;Germany;181;75;R;R;RB; CWP CB LB RB DMF LMF RMF;1;74;79;84;90;93;84;88;84;83;80;80;85;82;72;83;70;76;82;82;80;85;50;85;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36941;ED DE GOEY;DE GOEY;Netherlands;198;90;R;R;GK; GK;2;30;89;96;66;68;86;73;58;59;63;69;62;70;49;85;49;48;54;77;51;83;90;80;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36942;JAKOB BENDER;BENDER;Germany;173;74;R;R;DMF; CWP CB DMF;1;66;85;86;84;79;83;76;76;73;80;77;78;78;68;80;64;66;81;83;77;86;50;83;6;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36943;CÁSSIO;CASSIO;Brazil;195;90;L;R;GK; GK;2;36;78;83;61;72;85;65;46;42;52;49;66;66;33;82;44;41;38;72;50;66;76;69;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36946;A. SCHAFFER;SCHAFFER;Hungary;184;93;R;R;CF; SS CF;1;93;32;90;76;77;83;76;90;77;85;78;87;79;90;91;76;73;86;77;89;69;50;81;6;8;7;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36947;N. SIMONYAN;SIMONYAN;Russia;173;70;R;R;CF; AMF LWF RWF SS CF;1;91;44;75;86;90;90;90;89;90;84;80;87;81;87;84;78;83;83;78;89;85;45;85;7;7;7;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
36949;UBALDO FILLOL;FILLOL;Argentina;183;80;R;R;GK; GK;1;30;95;84;67;73;97;87;63;58;60;69;67;71;45;80;44;46;53;93;66;85;93;84;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36950;STEFAN KLOS;KLOS;Germany;182;79;R;R;GK; GK;1;30;92;83;64;69;87;76;54;53;56;65;61;64;45;84;45;46;45;85;51;87;91;74;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36956;GEORGE;GEORGE;Netherlands;175;75;L;R;RWF; LMF RMF LWF RWF SS CF;2;72;38;77;74;80;70;76;83;78;76;71;77;75;71;75;73;72;65;73;79;63;50;64;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36958;R. SANDBERG;SANDBERG;Sweden;183;73;R;R;LWF; LWF SS CF;1;86;46;82;87;89;83;90;84;86;79;76;85;81;86;84;73;79;79;82;83;83;50;80;6;7;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36962;D. ANDERTON;ANDERTON;England;185;78;R;R;RMF; CMF RMF AMF RWF;1;78;60;82;81;81;78;77;84;79;84;83;91;86;76;90;83;84;77;70;85;78;40;83;5;7;5;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36984;MAIGA;MAIGA;Mali;185;80;L;R;CF; LMF LWF CF;2;79;40;83;78;82;81;73;85;76;75;68;70;68;79;78;72;65;78;90;81;71;50;70;6;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36986;GERVINHO;GERVINHO;Côte d'Ivoire;179;68;R;R;LWF; LMF RMF LWF RWF SS;1;82;45;77;88;89;84;92;86;92;81;78;78;77;80;78;78;77;68;78;84;76;45;81;6;5;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
36987;JAIME MORENO;MORENO;Bolivia;178;79;R;R;CF; AMF SS CF;1;80;37;81;78;80;81;83;83;83;80;74;78;70;78;78;72;75;78;83;80;73;50;71;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36988;J. J. WOŹNIAK;WOZNIAK;Poland;172;67;L;R;LB; LB LWF;1;67;81;79;84;86;80;85;76;80;75;76;78;77;67;79;68;71;77;83;77;84;50;84;6;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36990;ALF RAMSEY;RAMSEY;England;173;72;R;R;RB; RB;1;73;79;81;87;78;84;79;77;78;79;79;83;81;70;83;70;71;82;84;80;88;50;89;7;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36992;LEMOINE;LEMOINE;France;175;68;R;R;DMF; DMF CMF;1;73;71;73;83;74;80;76;79;78;81;78;82;79;75;76;81;79;70;76;79;80;50;80;5;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36998;EDEN HAZARD;HAZARD;Belgium;173;70;R;R;LWF; LMF RMF AMF LWF RWF SS CF;1;87;47;81;83;85;80;91;94;92;87;81;84;79;83;83;81;80;68;74;92;78;40;84;6;7;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0
37000;LAURENT BLANC;BLANC;France;192;86;R;R;CWP; CWP CB;2;74;97;89;83;75;92;76;81;75;81;76;85;78;75;86;75;74;90;79;83;88;50;88;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37002;T. CISOWSKI;CISOWSKI;France;175;71;R;R;CF; SS CF;1;93;34;83;82;83;93;85;81;83;76;78;75;77;91;89;71;73;85;82;82;80;50;77;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
37005;B. LACOMBE;LACOMBE;France;171;68;R;R;CF; SS CF;2;89;44;81;84;81;90;85;82;81;83;82;81;77;88;79;75;77;84;81;83;77;50;85;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37012;ANTONIO CONTE;A. CONTE;Italy;176;71;R;R;CMF; DMF CMF LMF RMF;2;76;76;83;91;81;88;82;80;78;81;82;82;83;74;87;74;72;85;83;82;93;50;93;7;4;5;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37015;GIROUD;GIROUD;France;193;88;L;R;CF; CF;1;87;45;90;82;80;86;78;80;76;80;74;79;76;83;85;72;72;92;90;84;88;50;83;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
37018;GRAVESEN;GRAVESEN;Denmark;178;78;R;R;DMF; CWP CB DMF CMF;1;75;75;87;87;79;84;77;81;75;84;84;85;86;72;88;78;81;79;79;83;87;50;86;6;6;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37026;FABIEN BARTHEZ;BARTHEZ;France;183;78;L;R;GK; GK;1;39;89;86;70;74;95;86;68;75;70;73;74;74;53;84;50;56;55;93;70;85;90;83;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37027;ALI ADNAN;ALI ADNAN;Iraq;185;77;L;R;LB; CB LB LMF;2;70;69;80;85;85;75;84;78;85;73;74;81;82;69;86;78;82;72;76;77;73;45;67;6;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37028;IBRAHIM SUNDAY;SUNDAY;Ghana;169;61;R;R;AMF; LMF RMF AMF LWF RWF SS;1;82;47;75;86;88;82;89;90;88;85;85;84;84;78;82;80;83;72;78;88;79;45;84;5;6;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
37034;FRANCO OSSOLA;OSSOLA;Italy;174;74;L;R;LWF; LWF RWF SS CF;1;85;42;79;82;86;77;88;89;86;83;77;85;78;84;82;77;79;73;76;87;82;40;80;7;6;6;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
37035;M. SISSOKO;M. SISSOKO;Mali;191;84;R;R;DMF; DMF CMF AMF;1;70;75;89;88;83;84;81;78;79;78;80;76;80;69;84;67;70;81;85;79;85;50;83;6;4;4;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37039;LEONEL ÁLVARES;ALVAREZ;Colombia;180;76;R;R;DMF; DMF;2;69;79;87;94;76;85;77;78;75;86;85;87;82;70;85;71;75;78;80;85;92;50;93;7;6;5;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37070;JEAN WENDLING;WENDLING;France;175;72;R;R;RB; CB RB;1;69;83;80;83;85;82;85;77;76;78;74;80;75;63;79;67;64;78;80;79;81;50;85;7;5;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37077;RON HARRIS;HARRIS;England;173;75;R;R;CB; CB RB DMF;2;57;85;91;85;80;84;82;73;74;76;76;78;77;65;77;69;69;79;80;78;92;50;84;8;5;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37082;RICHARD DUNNE;DUNNE;Ireland;188;93;R;R;CB; CB RB;1;59;87;91;77;82;79;69;70;69;74;73;74;73;64;86;66;66;82;78;73;83;50;81;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37086;RAY WILSON;RAY WILSON;England;172;72;L;R;LB; LB;1;73;83;81;86;85;86;87;78;84;79;78;82;80;65;76;67;71;76;83;80;90;50;86;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37091;FERENC DEÁK;DEAK;Hungary;183;85;R;R;CF; SS CF;1;95;32;89;81;82;96;80;78;78;74;73;71;76;94;90;76;73;90;82;80;78;50;73;7;7;7;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37095;JOSEF HÜGI;HUGI;Switzerland;173;75;L;R;SS; SS CF;1;92;40;81;81;83;87;85;85;81;83;76;81;77;89;84;74;75;83;81;86;82;50;81;6;7;8;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
37106;ANTONIO SASTRE;SASTRE;Argentina;178;75;R;R;AMF; LB RB DMF CMF LMF RMF AMF LWF RWF SS CF;1;86;70;82;92;85;88;86;92;85;91;86;87;84;85;85;79;79;78;79;92;90;67;92;7;7;6;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
37117;CELSO GAVIÃO;CELSO;Brazil;181;80;R;R;CB; CB;1;68;84;87;81;77;88;75;75;75;76;80;78;83;73;93;81;73;82;84;75;83;50;79;5;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37118;C. SALCIDO;SALCIDO;Mexico;177;75;R;R;LB; CB LB DMF;1;76;78;82;86;82;83;82;78;79;77;80;78;80;72;86;71;78;77;84;79;83;50;80;6;7;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37123;NATALIO PESCIA;PESCIA;Argentina;168;69;R;R;DMF; CWP LB DMF CMF;2;69;82;84;87;79;84;78;78;77;82;80;83;82;73;83;75;80;82;83;79;95;50;88;6;6;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37129;R. ANZOLIN;ANZOLIN;Italy;177;71;R;R;GK; GK;1;30;92;81;69;73;96;87;54;56;58;65;62;68;44;82;44;48;44;86;58;85;92;81;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37132;A. DI GENNARO;DI GENNARO;Italy;177;72;R;R;AMF; DMF CMF AMF;1;79;58;80;83;79;78;81;83;76;88;83;92;84;79;86;84;87;70;75;86;82;40;91;6;6;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
37134;MAURO BELLUGI;BELLUGI;Italy;183;77;R;R;CWP; CWP CB RB;1;64;86;85;83;77;85;75;76;75;74;75;75;77;66;83;65;68;81;84;78;87;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37136;BECCALOSSI;BECCALOSSI;Italy;176;74;L;R;AMF; CMF AMF SS;1;83;49;80;79;79;80;85;93;86;91;85;87;83;81;82;86;88;73;73;93;68;40;82;5;8;8;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
37138;COMINELLI;COMINELLI;Italy;170;71;R;R;CMF; DMF CMF AMF;1;82;71;79;88;81;82;80;81;77;84;77;81;80;80;90;74;71;76;79;83;85;45;83;7;5;5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
37140;PESSOTTO;PESSOTTO;Italy;173;70;R;R;RB; CB LB RB LMF RMF;1;72;78;78;88;82;82;82;84;80;82;78;80;81;71;82;71;75;71;78;84;84;45;88;6;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
37147;R. BONINSEGNA;BONINSEGNA;Italy;178;77;L;R;CF; CF;2;93;42;87;84;84;90;83;82;82;75;76;73;75;92;87;78;75;89;87;83;86;50;82;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37148;MARTÍN PALERMO;PALERMO;Argentina;187;85;L;R;CF; CF;1;91;40;90;82;77;88;78;77;77;76;73;76;74;89;86;73;78;97;86;79;86;50;79;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
